"prob.shore","prob.ship","prob.est","nstops","prob.surv","prob.det","prob.sdet","containers","shore","shorestop","rmshore","transfer","rmtrans","dieroute","establish"
0,0.3,1,1,0.9,0,0.6,100,0,27,0,27,20,14,7
0.1,0.3,1,1,0.9,0,0.6,100,8,31,0,23,15,19,16
0.2,0.3,1,1,0.9,0,0.6,100,15,36,0,21,10,14,26
0.3,0.3,1,1,0.9,0,0.6,100,21,33,0,12,5,11,28
0.4,0.3,1,1,0.9,0,0.6,100,37,48,0,11,8,12,40
0.5,0.3,1,1,0.9,0,0.6,100,47,55,0,8,5,7,50
0.6,0.3,1,1,0.9,0,0.6,100,58,68,0,10,6,9,62
0.7,0.3,1,1,0.9,0,0.6,100,68,79,0,11,8,7,71
0.8,0.3,1,1,0.9,0,0.6,100,83,85,0,2,2,7,83
0.9,0.3,1,1,0.9,0,0.6,100,81,82,0,1,1,11,81
1,0.3,1,1,0.9,0,0.6,100,93,93,0,0,0,7,93
0,0.4,1,1,0.9,0,0.6,100,0,37,0,37,19,9,18
0.1,0.4,1,1,0.9,0,0.6,100,8,41,0,33,21,13,20
0.2,0.4,1,1,0.9,0,0.6,100,19,49,0,30,17,5,32
0.3,0.4,1,1,0.9,0,0.6,100,24,51,0,27,21,17,30
0.4,0.4,1,1,0.9,0,0.6,100,34,59,0,25,16,8,43
0.5,0.4,1,1,0.9,0,0.6,100,47,59,0,12,7,8,52
0.6,0.4,1,1,0.9,0,0.6,100,60,69,0,9,3,8,66
0.7,0.4,1,1,0.9,0,0.6,100,68,75,0,7,3,12,72
0.8,0.4,1,1,0.9,0,0.6,100,70,82,0,12,10,9,72
0.9,0.4,1,1,0.9,0,0.6,100,86,91,0,5,3,4,88
1,0.4,1,1,0.9,0,0.6,100,94,94,0,0,0,6,94
0,0.5,1,1,0.9,0,0.6,100,0,53,0,53,35,11,18
0.1,0.5,1,1,0.9,0,0.6,100,10,60,0,50,24,12,36
0.2,0.5,1,1,0.9,0,0.6,100,17,48,0,31,22,12,26
0.3,0.5,1,1,0.9,0,0.6,100,28,63,0,35,21,12,42
0.4,0.5,1,1,0.9,0,0.6,100,30,53,0,23,14,16,39
0.5,0.5,1,1,0.9,0,0.6,100,47,70,0,23,13,14,57
0.6,0.5,1,1,0.9,0,0.6,100,48,68,0,20,13,10,55
0.7,0.5,1,1,0.9,0,0.6,100,64,79,0,15,7,10,72
0.8,0.5,1,1,0.9,0,0.6,100,74,84,0,10,7,6,77
0.9,0.5,1,1,0.9,0,0.6,100,79,87,0,8,4,7,83
1,0.5,1,1,0.9,0,0.6,100,89,89,0,0,0,11,89
0,0.6,1,1,0.9,0,0.6,100,0,58,0,58,35,9,23
0.1,0.6,1,1,0.9,0,0.6,100,12,65,0,53,31,11,34
0.2,0.6,1,1,0.9,0,0.6,100,13,57,0,44,25,12,32
0.3,0.6,1,1,0.9,0,0.6,100,21,61,0,40,26,14,35
0.4,0.6,1,1,0.9,0,0.6,100,37,73,0,36,22,8,51
0.5,0.6,1,1,0.9,0,0.6,100,55,82,0,27,16,5,66
0.6,0.6,1,1,0.9,0,0.6,100,56,82,0,26,17,10,65
0.7,0.6,1,1,0.9,0,0.6,100,68,83,0,15,12,5,71
0.8,0.6,1,1,0.9,0,0.6,100,71,85,0,14,10,10,75
0.9,0.6,1,1,0.9,0,0.6,100,77,82,0,5,4,15,78
1,0.6,1,1,0.9,0,0.6,100,90,90,0,0,0,10,90
0,0.7,1,1,0.9,0,0.6,100,0,60,0,60,38,9,22
0.1,0.7,1,1,0.9,0,0.6,100,11,64,0,53,31,10,33
0.2,0.7,1,1,0.9,0,0.6,100,16,70,0,54,30,12,40
0.3,0.7,1,1,0.9,0,0.6,100,24,64,0,40,26,14,38
0.4,0.7,1,1,0.9,0,0.6,100,28,75,0,47,30,7,45
0.5,0.7,1,1,0.9,0,0.6,100,44,74,0,30,16,9,58
0.6,0.7,1,1,0.9,0,0.6,100,55,83,0,28,13,7,70
0.7,0.7,1,1,0.9,0,0.6,100,67,86,0,19,13,10,73
0.8,0.7,1,1,0.9,0,0.6,100,71,81,0,10,5,10,76
0.9,0.7,1,1,0.9,0,0.6,100,82,89,0,7,4,10,85
1,0.7,1,1,0.9,0,0.6,100,87,87,0,0,0,13,87
0,0.8,1,1,0.9,0,0.6,100,0,77,0,77,46,7,31
0.1,0.8,1,1,0.9,0,0.6,100,18,70,0,52,32,13,38
0.2,0.8,1,1,0.9,0,0.6,100,19,77,0,58,39,13,38
0.3,0.8,1,1,0.9,0,0.6,100,23,77,0,54,29,13,48
0.4,0.8,1,1,0.9,0,0.6,100,28,81,0,53,30,8,51
0.5,0.8,1,1,0.9,0,0.6,100,42,80,0,38,26,12,54
0.6,0.8,1,1,0.9,0,0.6,100,42,81,0,39,23,13,58
0.7,0.8,1,1,0.9,0,0.6,100,72,89,0,17,8,4,81
0.8,0.8,1,1,0.9,0,0.6,100,65,89,0,24,13,10,76
0.9,0.8,1,1,0.9,0,0.6,100,80,89,0,9,6,10,83
1,0.8,1,1,0.9,0,0.6,100,89,89,0,0,0,11,89
0,0.9,1,1,0.9,0,0.6,100,0,80,0,80,48,11,32
0.1,0.9,1,1,0.9,0,0.6,100,8,80,0,72,34,7,46
0.2,0.9,1,1,0.9,0,0.6,100,22,82,0,60,32,13,50
0.3,0.9,1,1,0.9,0,0.6,100,30,87,0,57,37,8,50
0.4,0.9,1,1,0.9,0,0.6,100,28,84,0,56,39,9,45
0.5,0.9,1,1,0.9,0,0.6,100,40,79,0,39,19,11,60
0.6,0.9,1,1,0.9,0,0.6,100,57,89,0,32,19,7,70
0.7,0.9,1,1,0.9,0,0.6,100,56,84,0,28,12,14,72
0.8,0.9,1,1,0.9,0,0.6,100,70,87,0,17,11,11,76
0.9,0.9,1,1,0.9,0,0.6,100,75,89,0,14,10,9,79
1,0.9,1,1,0.9,0,0.6,100,89,89,0,0,0,11,89
0,1,1,1,0.9,0,0.6,100,0,93,0,93,50,7,43
0.1,1,1,1,0.9,0,0.6,100,11,97,0,86,45,3,52
0.2,1,1,1,0.9,0,0.6,100,16,90,0,74,46,10,44
0.3,1,1,1,0.9,0,0.6,100,23,94,0,71,35,6,59
0.4,1,1,1,0.9,0,0.6,100,38,90,0,52,28,10,62
0.5,1,1,1,0.9,0,0.6,100,43,84,0,41,26,16,58
0.6,1,1,1,0.9,0,0.6,100,59,90,0,31,22,10,68
0.7,1,1,1,0.9,0,0.6,100,65,91,0,26,15,9,76
0.8,1,1,1,0.9,0,0.6,100,72,93,0,21,16,7,77
0.9,1,1,1,0.9,0,0.6,100,82,91,0,9,8,9,83
1,1,1,1,0.9,0,0.6,100,87,87,0,0,0,13,87
0,0,0.5,1,1,0,0.6,100,0,0,0,0,0,0,0
0.1,0,0.5,1,1,0,0.6,100,17,17,0,0,0,0,6
0.2,0,0.5,1,1,0,0.6,100,22,22,0,0,0,0,12
0.3,0,0.5,1,1,0,0.6,100,24,24,0,0,0,0,11
0.4,0,0.5,1,1,0,0.6,100,42,42,0,0,0,0,17
0.5,0,0.5,1,1,0,0.6,100,56,56,0,0,0,0,28
0.6,0,0.5,1,1,0,0.6,100,72,72,0,0,0,0,36
0.7,0,0.5,1,1,0,0.6,100,72,72,0,0,0,0,38
0.8,0,0.5,1,1,0,0.6,100,83,83,0,0,0,0,42
0.9,0,0.5,1,1,0,0.6,100,91,91,0,0,0,0,48
1,0,0.5,1,1,0,0.6,100,100,100,0,0,0,0,55
0,0.1,0.5,1,1,0,0.6,100,0,12,0,12,7,0,1
0.1,0.1,0.5,1,1,0,0.6,100,6,13,0,7,4,0,6
0.2,0.1,0.5,1,1,0,0.6,100,15,26,0,11,5,0,9
0.3,0.1,0.5,1,1,0,0.6,100,33,40,0,7,3,0,18
0.4,0.1,0.5,1,1,0,0.6,100,48,54,0,6,3,0,31
0.5,0.1,0.5,1,1,0,0.6,100,51,55,0,4,4,0,29
0.6,0.1,0.5,1,1,0,0.6,100,57,62,0,5,3,0,25
0.7,0.1,0.5,1,1,0,0.6,100,74,76,0,2,2,0,32
0.8,0.1,0.5,1,1,0,0.6,100,76,79,0,3,2,0,34
0.9,0.1,0.5,1,1,0,0.6,100,92,92,0,0,0,0,49
1,0.1,0.5,1,1,0,0.6,100,100,100,0,0,0,0,53
0,0.2,0.5,1,1,0,0.6,100,0,14,0,14,7,0,5
0.1,0.2,0.5,1,1,0,0.6,100,5,24,0,19,13,0,5
0.2,0.2,0.5,1,1,0,0.6,100,21,35,0,14,10,0,15
0.3,0.2,0.5,1,1,0,0.6,100,28,44,0,16,9,0,15
0.4,0.2,0.5,1,1,0,0.6,100,46,58,0,12,12,0,22
0.5,0.2,0.5,1,1,0,0.6,100,51,61,0,10,3,0,22
0.6,0.2,0.5,1,1,0,0.6,100,53,65,0,12,9,0,27
0.7,0.2,0.5,1,1,0,0.6,100,68,74,0,6,4,0,35
0.8,0.2,0.5,1,1,0,0.6,100,85,88,0,3,2,0,40
0.9,0.2,0.5,1,1,0,0.6,100,91,95,0,4,3,0,47
1,0.2,0.5,1,1,0,0.6,100,100,100,0,0,0,0,45
0,0.3,0.5,1,1,0,0.6,100,0,31,0,31,18,0,6
0.1,0.3,0.5,1,1,0,0.6,100,8,29,0,21,18,0,8
0.2,0.3,0.5,1,1,0,0.6,100,15,44,0,29,24,0,13
0.3,0.3,0.5,1,1,0,0.6,100,31,51,0,20,12,0,22
0.4,0.3,0.5,1,1,0,0.6,100,43,61,0,18,9,0,25
0.5,0.3,0.5,1,1,0,0.6,100,50,66,0,16,10,0,29
0.6,0.3,0.5,1,1,0,0.6,100,60,72,0,12,9,0,32
0.7,0.3,0.5,1,1,0,0.6,100,75,83,0,8,3,0,37
0.8,0.3,0.5,1,1,0,0.6,100,75,88,0,13,7,0,45
0.9,0.3,0.5,1,1,0,0.6,100,81,84,0,3,0,0,39
1,0.3,0.5,1,1,0,0.6,100,100,100,0,0,0,0,51
0,0.4,0.5,1,1,0,0.6,100,0,33,0,33,18,0,6
0.1,0.4,0.5,1,1,0,0.6,100,9,45,0,36,25,0,12
0.2,0.4,0.5,1,1,0,0.6,100,14,46,0,32,19,0,12
0.3,0.4,0.5,1,1,0,0.6,100,23,55,0,32,15,0,19
0.4,0.4,0.5,1,1,0,0.6,100,40,58,0,18,9,0,30
0.5,0.4,0.5,1,1,0,0.6,100,51,66,0,15,6,0,25
0.6,0.4,0.5,1,1,0,0.6,100,57,75,0,18,14,0,34
0.7,0.4,0.5,1,1,0,0.6,100,78,85,0,7,5,0,39
0.8,0.4,0.5,1,1,0,0.6,100,79,90,0,11,5,0,44
0.9,0.4,0.5,1,1,0,0.6,100,92,96,0,4,2,0,44
1,0.4,0.5,1,1,0,0.6,100,100,100,0,0,0,0,48
0,0.5,0.5,1,1,0,0.6,100,0,46,0,46,26,0,14
0.1,0.5,0.5,1,1,0,0.6,100,9,57,0,48,26,0,20
0.2,0.5,0.5,1,1,0,0.6,100,20,57,0,37,24,0,17
0.3,0.5,0.5,1,1,0,0.6,100,28,59,0,31,24,0,17
0.4,0.5,0.5,1,1,0,0.6,100,33,66,0,33,17,0,20
0.5,0.5,0.5,1,1,0,0.6,100,48,75,0,27,20,0,28
0.6,0.5,0.5,1,1,0,0.6,100,58,75,0,17,6,0,31
0.7,0.5,0.5,1,1,0,0.6,100,69,87,0,18,10,0,38
0.8,0.5,0.5,1,1,0,0.6,100,80,90,0,10,6,0,42
0.9,0.5,0.5,1,1,0,0.6,100,88,90,0,2,1,0,49
1,0.5,0.5,1,1,0,0.6,100,100,100,0,0,0,0,53
0,0.6,0.5,1,1,0,0.6,100,0,63,0,63,37,0,8
0.1,0.6,0.5,1,1,0,0.6,100,12,69,0,57,34,0,12
0.2,0.6,0.5,1,1,0,0.6,100,18,70,0,52,28,0,21
0.3,0.6,0.5,1,1,0,0.6,100,29,68,0,39,27,0,22
0.4,0.6,0.5,1,1,0,0.6,100,37,74,0,37,20,0,22
0.5,0.6,0.5,1,1,0,0.6,100,41,79,0,38,28,0,26
0.6,0.6,0.5,1,1,0,0.6,100,66,85,0,19,8,0,42
0.7,0.6,0.5,1,1,0,0.6,100,68,88,0,20,14,0,34
0.8,0.6,0.5,1,1,0,0.6,100,81,92,0,11,8,0,40
0.9,0.6,0.5,1,1,0,0.6,100,91,97,0,6,3,0,49
1,0.6,0.5,1,1,0,0.6,100,100,100,0,0,0,0,43
0,0.7,0.5,1,1,0,0.6,100,0,79,0,79,37,0,20
0.1,0.7,0.5,1,1,0,0.6,100,10,67,0,57,36,0,14
0.2,0.7,0.5,1,1,0,0.6,100,20,73,0,53,20,0,25
0.3,0.7,0.5,1,1,0,0.6,100,26,76,0,50,35,0,19
0.4,0.7,0.5,1,1,0,0.6,100,33,75,0,42,27,0,22
0.5,0.7,0.5,1,1,0,0.6,100,45,78,0,33,26,0,23
0.6,0.7,0.5,1,1,0,0.6,100,62,91,0,29,16,0,38
0.7,0.7,0.5,1,1,0,0.6,100,74,91,0,17,9,0,39
0.8,0.7,0.5,1,1,0,0.6,100,83,95,0,12,9,0,47
0.9,0.7,0.5,1,1,0,0.6,100,92,98,0,6,5,0,51
1,0.7,0.5,1,1,0,0.6,100,100,100,0,0,0,0,49
0,0.8,0.5,1,1,0,0.6,100,0,81,0,81,50,0,10
0.1,0.8,0.5,1,1,0,0.6,100,9,77,0,68,35,0,17
0.2,0.8,0.5,1,1,0,0.6,100,21,85,0,64,42,0,25
0.3,0.8,0.5,1,1,0,0.6,100,30,78,0,48,31,0,19
0.4,0.8,0.5,1,1,0,0.6,100,48,88,0,40,26,0,36
0.5,0.8,0.5,1,1,0,0.6,100,49,92,0,43,32,0,33
0.6,0.8,0.5,1,1,0,0.6,100,62,92,0,30,17,0,39
0.7,0.8,0.5,1,1,0,0.6,100,64,94,0,30,21,0,30
0.8,0.8,0.5,1,1,0,0.6,100,82,97,0,15,10,0,40
0.9,0.8,0.5,1,1,0,0.6,100,90,100,0,10,3,0,50
1,0.8,0.5,1,1,0,0.6,100,100,100,0,0,0,0,53
0,0.9,0.5,1,1,0,0.6,100,0,90,0,90,62,0,14
0.1,0.9,0.5,1,1,0,0.6,100,5,94,0,89,51,0,17
0.2,0.9,0.5,1,1,0,0.6,100,19,89,0,70,42,0,28
0.3,0.9,0.5,1,1,0,0.6,100,26,88,0,62,40,0,22
0.4,0.9,0.5,1,1,0,0.6,100,46,93,0,47,30,0,29
0.5,0.9,0.5,1,1,0,0.6,100,55,99,0,44,27,0,41
0.6,0.9,0.5,1,1,0,0.6,100,60,89,0,29,14,0,37
0.7,0.9,0.5,1,1,0,0.6,100,76,98,0,22,12,0,39
0.8,0.9,0.5,1,1,0,0.6,100,87,99,0,12,5,0,52
0.9,0.9,0.5,1,1,0,0.6,100,89,99,0,10,4,0,46
1,0.9,0.5,1,1,0,0.6,100,100,100,0,0,0,0,49
0,1,0.5,1,1,0,0.6,100,0,100,0,100,58,0,28
0.1,1,0.5,1,1,0,0.6,100,11,100,0,89,55,0,26
0.2,1,0.5,1,1,0,0.6,100,24,100,0,76,47,0,30
0.3,1,0.5,1,1,0,0.6,100,30,100,0,70,45,0,32
0.4,1,0.5,1,1,0,0.6,100,37,100,0,63,47,0,29
0.5,1,0.5,1,1,0,0.6,100,48,100,0,52,29,0,33
0.6,1,0.5,1,1,0,0.6,100,54,100,0,46,28,0,38
0.7,1,0.5,1,1,0,0.6,100,70,100,0,30,16,0,45
0.8,1,0.5,1,1,0,0.6,100,85,100,0,15,9,0,48
0.9,1,0.5,1,1,0,0.6,100,88,100,0,12,6,0,56
1,1,0.5,1,1,0,0.6,100,100,100,0,0,0,0,50
0,0,0.6,1,1,0,0.6,100,0,0,0,0,0,0,0
0.1,0,0.6,1,1,0,0.6,100,10,10,0,0,0,0,7
0.2,0,0.6,1,1,0,0.6,100,16,16,0,0,0,0,11
0.3,0,0.6,1,1,0,0.6,100,35,35,0,0,0,0,24
0.4,0,0.6,1,1,0,0.6,100,30,30,0,0,0,0,18
0.5,0,0.6,1,1,0,0.6,100,46,46,0,0,0,0,22
0.6,0,0.6,1,1,0,0.6,100,51,51,0,0,0,0,40
0.7,0,0.6,1,1,0,0.6,100,63,63,0,0,0,0,38
0.8,0,0.6,1,1,0,0.6,100,82,82,0,0,0,0,54
0.9,0,0.6,1,1,0,0.6,100,87,87,0,0,0,0,60
1,0,0.6,1,1,0,0.6,100,100,100,0,0,0,0,50
0,0.1,0.6,1,1,0,0.6,100,0,12,0,12,9,0,1
0.1,0.1,0.6,1,1,0,0.6,100,14,23,0,9,7,0,9
0.2,0.1,0.6,1,1,0,0.6,100,19,23,0,4,2,0,13
0.3,0.1,0.6,1,1,0,0.6,100,25,30,0,5,4,0,12
0.4,0.1,0.6,1,1,0,0.6,100,42,47,0,5,3,0,30
0.5,0.1,0.6,1,1,0,0.6,100,48,52,0,4,1,0,28
0.6,0.1,0.6,1,1,0,0.6,100,57,61,0,4,1,0,35
0.7,0.1,0.6,1,1,0,0.6,100,78,78,0,0,0,0,51
0.8,0.1,0.6,1,1,0,0.6,100,80,81,0,1,1,0,38
0.9,0.1,0.6,1,1,0,0.6,100,85,85,0,0,0,0,50
1,0.1,0.6,1,1,0,0.6,100,100,100,0,0,0,0,65
0,0.2,0.6,1,1,0,0.6,100,0,18,0,18,5,0,6
0.1,0.2,0.6,1,1,0,0.6,100,8,23,0,15,12,0,4
0.2,0.2,0.6,1,1,0,0.6,100,21,40,0,19,10,0,17
0.3,0.2,0.6,1,1,0,0.6,100,30,42,0,12,6,0,25
0.4,0.2,0.6,1,1,0,0.6,100,28,39,0,11,4,0,19
0.5,0.2,0.6,1,1,0,0.6,100,45,49,0,4,2,0,34
0.6,0.2,0.6,1,1,0,0.6,100,62,68,0,6,2,0,44
0.7,0.2,0.6,1,1,0,0.6,100,69,77,0,8,6,0,44
0.8,0.2,0.6,1,1,0,0.6,100,78,80,0,2,1,0,51
0.9,0.2,0.6,1,1,0,0.6,100,89,90,0,1,1,0,56
1,0.2,0.6,1,1,0,0.6,100,100,100,0,0,0,0,53
0,0.3,0.6,1,1,0,0.6,100,0,26,0,26,16,0,6
0.1,0.3,0.6,1,1,0,0.6,100,11,40,0,29,17,0,13
0.2,0.3,0.6,1,1,0,0.6,100,15,42,0,27,17,0,16
0.3,0.3,0.6,1,1,0,0.6,100,28,58,0,30,14,0,27
0.4,0.3,0.6,1,1,0,0.6,100,40,59,0,19,9,0,30
0.5,0.3,0.6,1,1,0,0.6,100,47,62,0,15,9,0,34
0.6,0.3,0.6,1,1,0,0.6,100,56,68,0,12,7,0,30
0.7,0.3,0.6,1,1,0,0.6,100,61,70,0,9,6,0,47
0.8,0.3,0.6,1,1,0,0.6,100,79,88,0,9,5,0,50
0.9,0.3,0.6,1,1,0,0.6,100,90,92,0,2,0,0,45
1,0.3,0.6,1,1,0,0.6,100,100,100,0,0,0,0,56
0,0.4,0.6,1,1,0,0.6,100,0,35,0,35,18,0,14
0.1,0.4,0.6,1,1,0,0.6,100,10,44,0,34,20,0,17
0.2,0.4,0.6,1,1,0,0.6,100,25,54,0,29,19,0,22
0.3,0.4,0.6,1,1,0,0.6,100,32,57,0,25,14,0,24
0.4,0.4,0.6,1,1,0,0.6,100,37,60,0,23,16,0,31
0.5,0.4,0.6,1,1,0,0.6,100,49,72,0,23,12,0,33
0.6,0.4,0.6,1,1,0,0.6,100,69,85,0,16,9,0,50
0.7,0.4,0.6,1,1,0,0.6,100,68,78,0,10,9,0,44
0.8,0.4,0.6,1,1,0,0.6,100,77,87,0,10,7,0,48
0.9,0.4,0.6,1,1,0,0.6,100,91,95,0,4,2,0,56
1,0.4,0.6,1,1,0,0.6,100,100,100,0,0,0,0,67
0,0.5,0.6,1,1,0,0.6,100,0,45,0,45,28,0,9
0.1,0.5,0.6,1,1,0,0.6,100,7,47,0,40,25,0,14
0.2,0.5,0.6,1,1,0,0.6,100,18,58,0,40,21,0,25
0.3,0.5,0.6,1,1,0,0.6,100,31,60,0,29,17,0,29
0.4,0.5,0.6,1,1,0,0.6,100,42,69,0,27,20,0,25
0.5,0.5,0.6,1,1,0,0.6,100,45,72,0,27,15,0,32
0.6,0.5,0.6,1,1,0,0.6,100,64,80,0,16,11,0,47
0.7,0.5,0.6,1,1,0,0.6,100,77,89,0,12,9,0,50
0.8,0.5,0.6,1,1,0,0.6,100,82,93,0,11,4,0,46
0.9,0.5,0.6,1,1,0,0.6,100,91,95,0,4,2,0,56
1,0.5,0.6,1,1,0,0.6,100,100,100,0,0,0,0,56
0,0.6,0.6,1,1,0,0.6,100,0,65,0,65,41,0,16
0.1,0.6,0.6,1,1,0,0.6,100,7,68,0,61,38,0,17
0.2,0.6,0.6,1,1,0,0.6,100,20,70,0,50,32,0,17
0.3,0.6,0.6,1,1,0,0.6,100,28,69,0,41,28,0,27
0.4,0.6,0.6,1,1,0,0.6,100,46,72,0,26,17,0,34
0.5,0.6,0.6,1,1,0,0.6,100,60,81,0,21,10,0,39
0.6,0.6,0.6,1,1,0,0.6,100,56,88,0,32,18,0,41
0.7,0.6,0.6,1,1,0,0.6,100,71,92,0,21,12,0,51
0.8,0.6,0.6,1,1,0,0.6,100,83,92,0,9,7,0,53
0.9,0.6,0.6,1,1,0,0.6,100,87,93,0,6,5,0,46
1,0.6,0.6,1,1,0,0.6,100,100,100,0,0,0,0,59
0,0.7,0.6,1,1,0,0.6,100,0,66,0,66,45,0,11
0.1,0.7,0.6,1,1,0,0.6,100,6,75,0,69,43,0,20
0.2,0.7,0.6,1,1,0,0.6,100,22,83,0,61,31,0,25
0.3,0.7,0.6,1,1,0,0.6,100,27,79,0,52,31,0,25
0.4,0.7,0.6,1,1,0,0.6,100,39,84,0,45,27,0,30
0.5,0.7,0.6,1,1,0,0.6,100,39,80,0,41,28,0,33
0.6,0.7,0.6,1,1,0,0.6,100,54,87,0,33,21,0,34
0.7,0.7,0.6,1,1,0,0.6,100,65,87,0,22,12,0,46
0.8,0.7,0.6,1,1,0,0.6,100,77,97,0,20,12,0,52
0.9,0.7,0.6,1,1,0,0.6,100,94,100,0,6,3,0,59
1,0.7,0.6,1,1,0,0.6,100,100,100,0,0,0,0,60
0,0.8,0.6,1,1,0,0.6,100,0,84,0,84,57,0,20
0.1,0.8,0.6,1,1,0,0.6,100,14,76,0,62,38,0,27
0.2,0.8,0.6,1,1,0,0.6,100,15,81,0,66,38,0,26
0.3,0.8,0.6,1,1,0,0.6,100,29,87,0,58,33,0,30
0.4,0.8,0.6,1,1,0,0.6,100,45,91,0,46,23,0,37
0.5,0.8,0.6,1,1,0,0.6,100,46,97,0,51,32,0,40
0.6,0.8,0.6,1,1,0,0.6,100,65,94,0,29,16,0,42
0.7,0.8,0.6,1,1,0,0.6,100,68,96,0,28,21,0,38
0.8,0.8,0.6,1,1,0,0.6,100,79,95,0,16,9,0,44
0.9,0.8,0.6,1,1,0,0.6,100,90,99,0,9,5,0,65
1,0.8,0.6,1,1,0,0.6,100,100,100,0,0,0,0,67
0,0.9,0.6,1,1,0,0.6,100,0,89,0,89,45,0,23
0.1,0.9,0.6,1,1,0,0.6,100,10,86,0,76,50,0,25
0.2,0.9,0.6,1,1,0,0.6,100,33,96,0,63,39,0,38
0.3,0.9,0.6,1,1,0,0.6,100,33,93,0,60,36,0,32
0.4,0.9,0.6,1,1,0,0.6,100,36,93,0,57,32,0,37
0.5,0.9,0.6,1,1,0,0.6,100,50,96,0,46,33,0,31
0.6,0.9,0.6,1,1,0,0.6,100,60,98,0,38,21,0,45
0.7,0.9,0.6,1,1,0,0.6,100,74,98,0,24,14,0,42
0.8,0.9,0.6,1,1,0,0.6,100,79,100,0,21,14,0,48
0.9,0.9,0.6,1,1,0,0.6,100,89,99,0,10,7,0,52
1,0.9,0.6,1,1,0,0.6,100,100,100,0,0,0,0,58
0,1,0.6,1,1,0,0.6,100,0,100,0,100,62,0,29
0.1,1,0.6,1,1,0,0.6,100,13,100,0,87,50,0,27
0.2,1,0.6,1,1,0,0.6,100,20,100,0,80,50,0,33
0.3,1,0.6,1,1,0,0.6,100,27,100,0,73,44,0,32
0.4,1,0.6,1,1,0,0.6,100,38,100,0,62,32,0,38
0.5,1,0.6,1,1,0,0.6,100,51,100,0,49,29,0,29
0.6,1,0.6,1,1,0,0.6,100,55,100,0,45,28,0,41
0.7,1,0.6,1,1,0,0.6,100,70,100,0,30,19,0,48
0.8,1,0.6,1,1,0,0.6,100,71,100,0,29,13,0,60
0.9,1,0.6,1,1,0,0.6,100,91,100,0,9,5,0,57
1,1,0.6,1,1,0,0.6,100,100,100,0,0,0,0,70
0,0,0.7,1,1,0,0.6,100,0,0,0,0,0,0,0
0.1,0,0.7,1,1,0,0.6,100,9,9,0,0,0,0,7
0.2,0,0.7,1,1,0,0.6,100,24,24,0,0,0,0,20
0.3,0,0.7,1,1,0,0.6,100,31,31,0,0,0,0,20
0.4,0,0.7,1,1,0,0.6,100,29,29,0,0,0,0,19
0.5,0,0.7,1,1,0,0.6,100,52,52,0,0,0,0,37
0.6,0,0.7,1,1,0,0.6,100,59,59,0,0,0,0,35
0.7,0,0.7,1,1,0,0.6,100,78,78,0,0,0,0,57
0.8,0,0.7,1,1,0,0.6,100,82,82,0,0,0,0,58
0.9,0,0.7,1,1,0,0.6,100,88,88,0,0,0,0,65
1,0,0.7,1,1,0,0.6,100,100,100,0,0,0,0,74
0,0.1,0.7,1,1,0,0.6,100,0,6,0,6,5,0,1
0.1,0.1,0.7,1,1,0,0.6,100,10,17,0,7,6,0,6
0.2,0.1,0.7,1,1,0,0.6,100,21,28,0,7,5,0,16
0.3,0.1,0.7,1,1,0,0.6,100,30,42,0,12,7,0,26
0.4,0.1,0.7,1,1,0,0.6,100,49,55,0,6,3,0,33
0.5,0.1,0.7,1,1,0,0.6,100,43,48,0,5,2,0,25
0.6,0.1,0.7,1,1,0,0.6,100,54,59,0,5,3,0,40
0.7,0.1,0.7,1,1,0,0.6,100,69,72,0,3,2,0,49
0.8,0.1,0.7,1,1,0,0.6,100,82,84,0,2,2,0,64
0.9,0.1,0.7,1,1,0,0.6,100,86,89,0,3,2,0,61
1,0.1,0.7,1,1,0,0.6,100,100,100,0,0,0,0,73
0,0.2,0.7,1,1,0,0.6,100,0,22,0,22,9,0,10
0.1,0.2,0.7,1,1,0,0.6,100,4,22,0,18,5,0,11
0.2,0.2,0.7,1,1,0,0.6,100,28,42,0,14,8,0,26
0.3,0.2,0.7,1,1,0,0.6,100,35,46,0,11,8,0,27
0.4,0.2,0.7,1,1,0,0.6,100,38,49,0,11,9,0,27
0.5,0.2,0.7,1,1,0,0.6,100,45,59,0,14,9,0,36
0.6,0.2,0.7,1,1,0,0.6,100,58,65,0,7,4,0,43
0.7,0.2,0.7,1,1,0,0.6,100,75,80,0,5,5,0,51
0.8,0.2,0.7,1,1,0,0.6,100,82,82,0,0,0,0,51
0.9,0.2,0.7,1,1,0,0.6,100,93,93,0,0,0,0,75
1,0.2,0.7,1,1,0,0.6,100,100,100,0,0,0,0,68
0,0.3,0.7,1,1,0,0.6,100,0,31,0,31,17,0,9
0.1,0.3,0.7,1,1,0,0.6,100,11,37,0,26,17,0,16
0.2,0.3,0.7,1,1,0,0.6,100,19,45,0,26,17,0,16
0.3,0.3,0.7,1,1,0,0.6,100,30,56,0,26,12,0,32
0.4,0.3,0.7,1,1,0,0.6,100,44,61,0,17,6,0,43
0.5,0.3,0.7,1,1,0,0.6,100,51,66,0,15,7,0,42
0.6,0.3,0.7,1,1,0,0.6,100,54,65,0,11,5,0,42
0.7,0.3,0.7,1,1,0,0.6,100,68,76,0,8,5,0,47
0.8,0.3,0.7,1,1,0,0.6,100,66,78,0,12,6,0,50
0.9,0.3,0.7,1,1,0,0.6,100,85,90,0,5,2,0,67
